Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Wind Speed [m/s](Hourly),MAINZONE:Zone Mean Air Temperature [C](Hourly),MAINZONE:Zone Infiltration Standard Density Volume Flow Rate [m3/s](Hourly),MAINZONE:Zone Air System Sensible Heating Energy [J](Hourly),MAINZONE:Zone Air System Sensible Cooling Energy [J](Hourly),MAINZONE:Zone Air CO2 Concentration [ppm](Hourly),LAB_HX:Heat Exchanger Sensible Heating Energy [J](Hourly),SUPPLY_FAN:Fan Electricity Energy [J](Hourly),EXHAUST_FAN:Fan Electricity Energy [J](Hourly),ERV_SA_OUTLET:System Node Temperature [C](Hourly),Electricity:Facility [J](Hourly) 
 04/24  10:00:00,13.8375,2.875,23.363435067809583,0.0033230088900345037,0.0,1431848.0353512366,504.00793575218336,1416954.7588672005,18744.036887998802,18744.036887998802,21.839222175818872,6816288.073775997 
 04/24  11:00:00,16.9375,4.0,23.99999449648086,0.0034804414232912843,0.0,2177752.099491734,676.2556948921524,1075176.280682634,18744.036887998802,18744.036887998802,23.044728160600105,8346288.073775997 
 04/24  12:00:00,19.6875,3.375,23.999999999226524,0.0033511438379930127,0.0,2387676.466585831,786.255034907999,655923.4508977445,18744.036887998802,18744.036887998802,23.457072848092277,8346288.073775997 
 04/24  13:00:00,20.0375,3.625,23.999999999999872,0.0033862320281011268,0.0,2492611.8217980764,841.7311706780736,602478.0879466978,18744.036887998802,18744.036887998802,23.509489103731298,8346288.073775997 
 04/24  14:00:00,20.625,3.375,22.42352300507728,0.0033108756064095008,10071.54456642379,7816.938021988449,747.6293503630504,305225.35019671905,18744.036887998802,18744.036887998802,22.435986471931926,256368.07377599765 
 04/24  15:00:00,21.499999999999996,3.0,23.650276662886053,0.0032594337842822363,0.0,1865305.652439161,750.8617394050647,301935.51109484996,18744.036887998802,18744.036887998802,23.292990295775788,6816288.073775997 
 04/24  16:00:00,21.3,3.0,23.999999971418216,0.0032508358723256424,0.0,2563978.2227731906,820.2506968025064,410150.1819095216,18744.036887998802,18744.036887998802,23.69888479846422,8346288.073775997 
 04/24  17:00:00,21.0,2.375,23.999999999994102,0.003142256065990701,0.0,2675764.6417622725,857.5378833394265,455691.4288608336,18744.036887998802,18744.036887998802,23.653857814500295,8346288.073775997 
 04/24  18:00:00,21.0625,2.0,23.999999999999996,0.003115946118152295,0.0,2751222.163122079,877.613620259844,446347.7726178337,18744.036887998802,18744.036887998802,23.66321695696021,8346288.073775997 
 04/24  19:00:00,20.4125,2.0,22.388428426324133,0.0031071333417293425,11775.455376178295,11112.133333831935,757.3531141800581,335971.19706840767,18744.036887998802,18744.036887998802,22.39206663156906,37488.073775997604 
 04/24  20:00:00,18.75,2.0,21.819225275263364,0.003104557563189335,0.0,52952.818137319264,593.2154038853558,479537.4153562974,18744.036887998802,18744.036887998802,21.525932704908488,37488.073775997604 
 04/24  21:00:00,16.4375,2.0,21.56659814906807,0.0031559864865673445,0.0,112388.09267910654,483.1566797557486,789448.5351316135,18744.036887998802,18744.036887998802,20.943594315976384,37488.073775997604 
 04/24  22:00:00,12.6875,0.75,21.37275997292619,0.003098377692671232,0.0,208020.1494990986,436.6301969952501,1329332.943239215,18744.036887998802,18744.036887998802,20.2186201101262,37488.073775997604 
 04/24  23:00:00,9.75,0.625,21.205336756397198,0.0031024498246115598,0.0,285819.70736207237,416.0499209178422,1747837.2661386048,18744.036887998802,18744.036887998802,19.618047918217165,37488.073775997604 
 04/24  24:00:00,11.875000000000002,2.25,21.20855500896774,0.0032482354681333835,0.0,236813.11666821083,407.03539200409386,1418783.376806701,18744.036887998802,18744.036887998802,19.89246966579301,37488.073775997604 
 04/25  01:00:00,10.725,3.0,21.20059971747487,0.003356610259966939,0.0,258822.86882787687,403.0931989737034,1602807.8367495066,18744.036887998802,18744.036887998802,19.761518900700477,37488.073775997604 
 04/25  02:00:00,7.75,2.375,21.057350961504863,0.003279016124859839,0.0,336217.3874533837,401.35146926835336,2030982.417721983,18744.036887998802,18744.036887998802,19.187285938223305,37488.073775997604 
 04/25  03:00:00,7.187500000000001,2.0,21.008232302768555,0.003263255636922499,0.0,352978.2715974824,400.59202998262924,2105768.5547652887,18744.036887998802,18744.036887998802,19.044023038487396,37488.073775997604 
 04/25  04:00:00,6.4875,2.0,20.976461282482028,0.003260247600210593,0.0,369716.99046371074,400.2609673124973,2208113.3279193295,18744.036887998802,18744.036887998802,18.918270645646125,37488.073775997604 
 04/25  05:00:00,5.375,1.375,20.924663305800124,0.003193451758580871,0.0,398311.4267633626,400.1143782578782,2369667.3425171,18744.036887998802,18744.036887998802,18.706426420075676,37488.073775997604 
 04/25  06:00:00,5.125,1.0,20.904613444354407,0.0031950155719466127,0.0,406487.58485746523,400.05022424643096,2402937.6083141468,18744.036887998802,18744.036887998802,18.640155465031363,37488.073775997604 
 04/25  07:00:00,6.95,1.0,21.004841226699092,0.0031611209271056487,0.0,365203.0275512717,400.02218755476,2136694.693533923,18744.036887998802,18744.036887998802,18.969905571265016,37488.073775997604 
 04/25  08:00:00,10.5,1.625,21.1761600500902,0.003152753871963005,0.0,276633.175725769,400.00974325480814,1621606.3860209375,18744.036887998802,18744.036887998802,19.63465198342695,37488.073775997604 
 04/25  09:00:00,13.25,1.375,21.324470325229804,0.003131764142711045,0.0,203266.55924572996,400.004279372515,1226621.702949492,18744.036887998802,18744.036887998802,20.191891831417394,37488.073775997604 
 04/25  10:00:00,15.875,1.625,21.43082756472211,0.0031128171371225992,0.0,135532.66195071655,400.00189167048535,842970.9092003708,18744.036887998802,18744.036887998802,20.675598235519278,37488.073775997604 
 04/25  11:00:00,17.625,2.625,21.506106756357692,0.0032044411747015914,0.0,87250.91577049851,400.0008302598284,590170.193133866,18744.036887998802,18744.036887998802,21.01994668196977,37488.073775997604 
 04/25  12:00:00,19.375,3.0,21.5369262272514,0.0032736035686645694,0.0,41374.20104970206,400.0003638389806,327315.6205420719,18744.036887998802,18744.036887998802,21.306358270934624,37488.073775997604 
 04/25  13:00:00,20.7,3.625,21.601327037665804,0.0033719258271133756,45.98043264475109,7777.471211132479,400.00016017351663,135000.39056435312,18744.036887998802,18744.036887998802,21.55823325367687,37488.073775997604 
 04/25  14:00:00,21.0,4.0,21.63491279829489,0.0034333374497814593,1010.0779149184063,0.0,400.00006995673743,95970.45498740437,18744.036887998802,18744.036887998802,21.64054468100173,37488.073775997604 
 04/25  15:00:00,21.1875,4.625,21.643429288553776,0.0036158960450554437,6071.335855707571,0.0,400.00003052438547,68936.03440389883,18744.036887998802,18744.036887998802,21.677289771979456,37488.073775997604 
 04/25  16:00:00,21.7375,4.375,21.671830168482334,0.003533170132475523,18945.62882852365,0.0,400.000013349706,6814.751536157777,18744.036887998802,18744.036887998802,21.777522750984044,37488.073775997604 
 04/25  17:00:00,22.0,3.375,21.703828386797554,0.003290956966838404,26119.15405685288,0.0,400.00000583147454,0.0,18744.036887998802,18744.036887998802,21.84956220263711,37488.073775997604 
 04/25  18:00:00,21.500000000000004,3.0,21.68260758772422,0.003244806091625052,15500.726983392222,0.0,400.0000025558702,33046.784315901794,18744.036887998802,18744.036887998802,21.769103403520777,37488.073775997604 
 04/25  19:00:00,20.45,3.625,21.604500927488697,0.0033665459573009203,433.64862267951594,9173.277856053664,400.00000112396253,179543.92388289212,18744.036887998802,18744.036887998802,21.555728033960147,37488.073775997604 
 04/25  20:00:00,16.9375,2.75,21.418998789662727,0.003236654603042441,0.0,93318.43967289748,400.0000004916838,692034.6156120879,18744.036887998802,18744.036887998802,20.898308408434776,37488.073775997604 
 04/25  21:00:00,16.5375,2.0,21.30823052179545,0.003144828359073321,0.0,111515.0955188597,400.00000021594883,726152.9453707187,18744.036887998802,18744.036887998802,20.686116124311607,37488.073775997604 
 04/25  22:00:00,14.649999999999999,2.0,21.27584334235979,0.0031615962620379807,0.0,154709.85460728,400.0000000952449,1014329.5438694968,18744.036887998802,18744.036887998802,20.412951765999114,37488.073775997604 
 04/25  23:00:00,11.75,2.625,21.129610728979575,0.003272092369411695,0.0,229260.87195103834,400.0000000417891,1432634.757599194,18744.036887998802,18744.036887998802,19.850831740505885,37488.073775997604 
 04/25  24:00:00,11.125,2.375,21.081261072042828,0.0032592539610005627,0.0,248641.80304271265,400.0000000183154,1517457.0779316756,18744.036887998802,18744.036887998802,19.69427997673605,37488.073775997604 
 04/26  01:00:00,9.8875,2.625,21.043318707513436,0.0033025503023241427,0.0,278993.46380378143,400.0000000080653,1702725.0897934027,18744.036887998802,18744.036887998802,19.487057298253447,37488.073775997604 
 04/26  02:00:00,10.2875,2.375,21.02720568586629,0.003251139577024189,0.0,271774.3902506975,400.0000000035335,1634062.9559657346,18744.036887998802,18744.036887998802,19.511251885832817,37488.073775997604 
 04/26  03:00:00,10.5625,1.375,21.05477524960346,0.003154621021680512,0.0,263011.5513511184,400.0000000015516,1597856.1509924335,18744.036887998802,18744.036887998802,19.587557841785376,37488.073775997604 
 04/26  04:00:00,8.2375,1.625,20.98123583875233,0.003193555138107194,0.0,319906.6628158226,400.0000000006846,1945755.3788902522,18744.036887998802,18744.036887998802,19.196483252690832,37488.073775997604 
 04/26  05:00:00,6.375,2.0,20.8903564326837,0.003242622774001095,0.0,369386.78969541856,400.00000000030053,2213454.905070952,18744.036887998802,18744.036887998802,18.82958626573133,37488.073775997604 
 04/26  06:00:00,7.1875,1.375,20.904027097336698,0.003189149266143402,0.0,353014.27211614704,400.000000000132,2086993.304242718,18744.036887998802,18744.036887998802,18.934561276712607,37488.073775997604 
 04/26  07:00:00,8.5875,1.625,21.017800547735465,0.003186234586029892,0.0,321735.9041073835,400.0000000000582,1889740.5760259873,18744.036887998802,18744.036887998802,19.222918229221733,37488.073775997604 
 04/26  08:00:00,11.5,1.375,21.164665747047753,0.003121502042459802,0.0,249851.3740826168,400.0000000000256,1465700.8691101563,18744.036887998802,18744.036887998802,19.771045988695402,37488.073775997604 
 04/26  09:00:00,13.5,1.625,21.302979739543687,0.003139920342622461,0.0,194764.94547707733,400.0000000000112,1186178.9988635,18744.036887998802,18744.036887998802,20.216760137232647,37488.073775997604 
 04/26  10:00:00,15.8,2.625,21.384900298565288,0.0032321179752047907,0.0,136398.6996308724,400.000000000005,847071.6549956143,18744.036887998802,18744.036887998802,20.624249743295664,37488.073775997604 
 04/26  11:00:00,18.25,3.0,21.485361096176923,0.003256122813828795,0.0,71445.70319392227,400.00000000000205,490188.0421331148,18744.036887998802,18744.036887998802,21.08698055932868,37488.073775997604 
 04/26  12:00:00,19.5,3.625,21.520326698941027,0.0033835946198004637,0.0,36086.22555007887,400.00000000000097,307160.0368512331,18744.036887998802,18744.036887998802,21.31910801189708,37488.073775997604 
 04/26  13:00:00,19.925,4.0,21.526701018109534,0.0034575186071789674,0.0,24559.018119781398,400.00000000000045,243321.84957159573,18744.036887998802,18744.036887998802,21.38972988898825,37488.073775997604 
 04/26  14:00:00,20.625,3.375,21.55052438661526,0.003309856837272135,292.55830070776483,8024.14223737278,400.00000000000034,139109.53851101286,18744.036887998802,18744.036887998802,21.507391951608398,37488.073775997604 
 04/26  15:00:00,21.875,4.25,21.62458468501438,0.0035049909417660093,21904.01012102386,0.0,400.0000000000003,8380.025184657585,18744.036887998802,18744.036887998802,21.746827972008454,37488.073775997604 
 04/26  16:00:00,22.15,3.75,21.688243561768175,0.0033782063765380715,30348.806400351397,0.0,400.0000000000001,0.0,18744.036887998802,18744.036887998802,21.857638671718952,37488.073775997604 
 04/26  17:00:00,22.0,3.0,21.675772505084936,0.0032166018608984523,28022.791002971666,0.0,400.00000000000017,0.0,18744.036887998802,18744.036887998802,21.832175353167376,37488.073775997604 
 04/26  18:00:00,21.6875,3.625,21.655872252209825,0.003349830708067902,20738.649774514895,0.0,400.00000000000006,7178.7292619100535,18744.036887998802,18744.036887998802,21.771608511220006,37488.073775997604 
 04/26  19:00:00,21.1875,3.375,21.61227343572011,0.003300339504580187,9136.071794777581,0.0,400.0,66575.28448662716,18744.036887998802,18744.036887998802,21.663256626873917,37488.073775997604 
 04/26  20:00:00,19.75,2.375,21.521164600109362,0.003142950357222979,0.0,24527.483514085223,400.00000000000006,274622.6194268916,18744.036887998802,18744.036887998802,21.384317497342963,37488.073775997604 
 04/26  21:00:00,17.75,2.0,21.38629095911173,0.003119783164764711,0.0,75352.3425619246,400.0,558800.5001678186,18744.036887998802,18744.036887998802,20.965968203891315,37488.073775997604 
 04/26  22:00:00,17.625,2.0,21.338306480941007,0.0031188563591966864,0.0,82218.95715890803,399.9999999999999,565670.0683779232,18744.036887998802,18744.036887998802,20.87978649667492,37488.073775997604 
 04/26  23:00:00,18.0,2.0,21.361542541925612,0.003111332410328334,0.0,72620.5556992965,399.9999999999999,512032.6980504268,18744.036887998802,18744.036887998802,20.956625137129304,37488.073775997604 
 04/26  24:00:00,16.0625,2.625,21.30117780896142,0.0032242807694662316,0.0,118756.6490352196,399.99999999999983,803080.976263523,18744.036887998802,18744.036887998802,20.639117246536685,37488.073775997604 
 04/27  01:00:00,14.9625,2.375,21.221504460737563,0.0031972494059693234,0.0,149499.180501592,399.99999999999994,955439.5365132515,18744.036887998802,18744.036887998802,20.388179160712724,37488.073775997604 
 04/27  02:00:00,14.375,2.0,21.203758694121298,0.003148154992316335,0.0,164926.07761620448,400.00000000000017,1042789.8722952318,18744.036887998802,18744.036887998802,20.284559624610814,37488.073775997604 
 04/27  03:00:00,12.187500000000002,2.0,21.12539646472375,0.0031744629427718136,0.0,220086.0731767843,400.00000000000006,1367440.2110892497,18744.036887998802,18744.036887998802,19.89900792237771,37488.073775997604 
 04/27  04:00:00,12.2875,2.625,21.088288077932788,0.0032612639441083006,0.0,220469.97849213541,399.9999999999999,1341553.5627310276,18744.036887998802,18744.036887998802,19.860020642083605,37488.073775997604 
 04/27  05:00:00,12.375,3.0,21.105409002248756,0.0033204670283881648,0.0,215470.24055783608,399.9999999999999,1332584.74457598,18744.036887998802,18744.036887998802,19.9050733329594,37488.073775997604 
 04/27  06:00:00,11.1875,2.375,21.082838277794657,0.0032392945395302362,0.0,247331.15785283913,399.9999999999999,1509682.1244636665,18744.036887998802,18744.036887998802,19.704943764786133,37488.073775997604 
 04/27  07:00:00,11.5125,2.625,21.11233340462944,0.0032707788073184653,0.0,242070.42038867698,399.99999999999983,1462390.7643847568,18744.036887998802,18744.036887998802,19.763706524529177,37488.073775997604 
 04/27  08:00:00,12.625,2.375,21.17539049011169,0.0032194086263580323,0.0,213980.37162494822,399.99999999999983,1302301.983823183,18744.036887998802,18744.036887998802,19.983280944368715,37488.073775997604 
 04/27  09:00:00,14.4375,2.625,21.258346012957233,0.003235193488953126,0.0,169368.07362104757,399.99999999999983,1036801.6401343902,18744.036887998802,18744.036887998802,20.314810857505954,37488.073775997604 
 04/27  10:00:00,13.7375,3.0,23.406245676201184,0.0032979828171911677,0.0,1548432.419973587,503.76610721025816,1442964.0458433195,18744.036887998802,18744.036887998802,21.85993157551293,6816288.073775997 
 04/27  11:00:00,16.675,4.25,23.999994062461848,0.0035251948568385694,0.0,2367830.864215063,674.776840965629,1122352.9901339419,18744.036887998802,18744.036887998802,22.994257959786562,8346288.073775997 
 04/27  12:00:00,16.875,5.0,23.99999999900737,0.0037136853936890627,0.0,2535881.821940877,782.4288032687214,1093791.7178664533,18744.036887998802,18744.036887998802,23.03383955023157,8346288.073775997 
 04/27  13:00:00,18.35,4.375,23.99999999999982,0.0035358074578564014,0.0,2674703.260426525,835.7648189688097,865902.2345816084,18744.036887998802,18744.036887998802,23.25611883165137,8346288.073775997 
 04/27  14:00:00,20.0,4.0,22.51581659184744,0.0034270383642201556,4651.020587025664,23214.236632068023,743.152756707474,415989.8164862823,18744.036887998802,18744.036887998802,22.413242590923417,256368.07377599765 
 04/27  15:00:00,21.0625,4.625,23.68134379156482,0.0035665547371892515,0.0,2030392.6750317016,746.1436555612239,376760.3919918998,18744.036887998802,18744.036887998802,23.257926668105124,6816288.073775997 
 04/27  16:00:00,21.8875,4.375,23.999999960152998,0.003490762329153064,0.0,2802310.631302297,813.4423590088118,323822.48819036677,18744.036887998802,18744.036887998802,23.786734417707727,8346288.073775997 
 04/27  17:00:00,22.0,4.0,23.99999999998955,0.0034004416986549244,0.0,2917271.2117839404,851.8628225148797,306587.3374814441,18744.036887998802,18744.036887998802,23.803598493236034,8346288.073775997 
 04/27  18:00:00,21.812500000000004,4.625,23.999999999999996,0.0035509748430575553,0.0,2987576.7779051843,871.273826692681,335131.753922905,18744.036887998802,18744.036887998802,23.775486220291533,8346288.073775997 
 04/27  19:00:00,20.6375,3.75,22.509444045633572,0.0033645940597260018,12534.198100898664,11466.494783225811,750.0443281783221,319855.81867240067,18744.036887998802,18744.036887998802,22.515327342736125,37488.073775997604 
